Niteo,https://twitter.com/teamniteo,11-50,Employing tech enthusiasts from all over the world who love to build cool stuff.,https://www.niteoweb.com/careersLjubljana,,Slovenia,Necj Zupan,https://twitter.com/nzupan
NodeSource,twitter.com/NodeSource,11-50,"Node.js Support, Training and Consulting for the Enterprise, Worldwide.",https://nodesource.com,Seattle,USA,Jason Co,
NodeSWAT,twitter.com/nodeSWAT,11-50,Our software takes your business to a new level.,https://www.nodeswat.com/,Tallinn,Estonia,Rait Ojasaar,twitter.com/raitens
Noiiz,https://twitter.com/noiizapp,1-10,Better touch experience for your content,https://www.noiiz.com/,"Leeds, Yorkshire",UK,David Rose,
Nomics,twitter.com/nomicsfinance,1-10,cryptocurrency & bitcoin (market data) API,https://nomics.com/,"Minneapolis, MN",USA,Clay Collins,twitter.com/ClayCollins
NoRedInk,twitter.com/noredink,51-200,Online grammar software,https://www.noredink.com/,"San Francisco, CA",USA,Jeff Scheur,twitter.com/jscheur
Notepad Studio,twitter.com/notepadstudio,1-10,Brand agency based largely in Birmingham with a satellite office in London,http://notepadstudio.com,Birmingham,UK,Naeem Alvi,https://twitter.com/NotepadNaeem
Novoda,twitter.com/novoda,51-200,Novoda specialise in developing high quality Android & iOS platform software,https://www.novoda.com/,London,UK,Carl-Gustaf Harroch,https://twitter.com/charroch
Nugg,twitter.com/GetNugg,11-50,On Demand Cannabis Marketplace,https://www.getnugg.com/,"Marina del Rey, CA",USA,Collin Mann,
Numbrs,twitter.com/Numbrs,51-200,customer-centric financial services company,https://www.centralway.com/uk/careers/open-positionsZurich,,Switzerland,Oyvind Oanes,https://twitter.com/OyvindOanes
nVisium,twitter.com/invisium,11-50,Application security services and products,https://nvisium.com/,"Herndon, VA",USA,Jack Mannino,twitter.com/jack_mannino
NymCard,twitter.com/NymCard,11-50,Mobile payment experience,https://www.nymcard.com/,Abu Dhabi,United Arab EmiratesOmar Onsi,,
O'Reilly Media,twitter.com/oreillymedia,201-500,Publishes and shares information and knowledge on computer tech topics.,http://www.oreilly.com/,"Sebastopol, CA",USA,Tim O'Reilly,twitter.com/timoreilly
Octopus Deploy,twitter.com/OctopusDeploy,51-200,most popular deployment automation server in the world,"https://octopus.com/company Birsbane, QLD",,Australia,Paul Stovell,https://twitter.com/paulstovell
Oddball,twitter.com/oddballio,51-200,high-end boutique dev shop,https://oddball.io/,"Washington, DC",USA,Travis Sorensen,
Oh My George,twitter.com/ohmygeorgeapp,0,a CandyCrush-style financial trading platform,www.ohmygeorge.com,Hong Kong,,Lucien Tavano,
Olark,twitter.com/olark,11-50,Over 10000 companies rely on Olark live chat to answer customers,https://www.olark.com,"Ann Arbor, MI",USA,Ben Congleton,twitter.com/jaminben
Olo,twitter.com/olo,201-500,Online Ordering for Restaurants,http://www.olo.com/,"New York, NY",USA,Noah Glass,twitter.com/nhglass
OmniAccess,twitter.com/OmniAccess,51-200,World-leading enterprise in high-end VSAT airtime services,https://www.omniaccess.com/Palma de Mallorca,,Spain,Bertrand Hartman,
OneSky,twitter.com/oneskyapp,11-50,Full-stack Localization Solution,http://www.oneskyapp.com/,Hong Kong,HK,Greg Sung,
OnTheGoSystems,twitter.com/onthego_systems,51-200,We are the makers of WPML the famous WordPress Multilingual plugin,https://www.onthegosystems.com/Hong Kong,,HK,Eyal Kaufman,twitter.com/EyalKaufman
Open Knowledge,twitter.com/okfn,11-50,Projects around opening up data and knowledge,https://okfn.org/,London,UK,Jo Barratt,https://twitter.com/JoBarratt
OpenCraft,twitter.com/opencraft,11-50,OpenCraft sets up an instance to allow you to host your MOOC on your own terms.,opencraft.com,Berlin,Germany,Xavier Antoviaque,twitter.com/antoviaque
openredis,twitter.com/openredis,1-10,Dependable Redis Hosting,https://openredis.com/,Singapore,Singapore,Cyril David,twitter.com/cyx
Optimal,twitter.com/optimaldm,11-50,internet marketing company based in the midwest,https://optimal.marketing/,"Appleton, WI",USA,Brandon Wentland,https://twitter.com/brandonwentland
Optimile NV,twitter.com/OptimileEU,11-50,software house that creates Mobility as a Service,https://www.optimile.eu/about-usGhent,,Belgium,An De Pauw,https://twitter.com/andepauw
Origin Eight,https://twitter.com/o8agency,11-50,Origin Eight is dedicated to the artful integration of usable design & technology,https://origineight.net/,"Minneapolis, MN",USA,Seth Viebrock,twitter.com/sethviebrock
Outbank,twitter.com/outbank,11-50,Mobile banking,https://outbankapp.com/,Munich,Germany,Tobias Stöger,twitter.com/tstoegi
OutMatch,twitter.com/OutMatchHCM,51-200,Talent Selection People Development,https://outmatch.com/,"Dallas, TX",USA,Greg Moran,https://twitter.com/GregMoranCO
Overleaf,twitter.com/overleaf,11-50,Google Docs for Science - online collaborative LaTeX editor,https://www.overleaf.com/,London,UK,John Hammersley,https://twitter.com/DrHammersley
owl power,twitter.com/owlp_eu,1-10,"WordPress maintenance services, business apps",https://owlpower.eu,Brasov,Romania,Csaba Miklós,twitter.com/csaby_miklos
Owsy,https://twitter.com/BindHq,1-10,CREATING PRODUCTS FOR FINANCIAL SERVICES FIRMS.,http://owsy.com/,"Venice, CA",USA,Cristian Joe (only guy we find)twitter.com/MrCristianjoe,
Pachama,https://twitter.com/PachamaInc,1-10,Trusted forest carbon credits.,https://www.pachama.com,"San Francisco, CA",USA,Diego Saez Gil,https://twitter.com/dsaezgil
Pactly,twitter.com/pactlyai,1-10,Understand your contracts instantly,https://pactly.ai/,Singapore,Singapore,Ivan Rawtaer,
PageFreezer Software,twitter.com/PageFreezer,51-200,Website & Social Media Archiving for Compliance & eDiscovery,"https://www.pagefreezer.com/aboutus/careers/Vancouver, BC",,Canada,Michael Riedijk,https://twitter.com/mriedijk
Pagely,twitter.com/Pagely,11-50,Help World's Biggest Brands Scale WordPress,https://pagely.com/,"Tucson, AZ",USA,Joshua Strebel,twitter.com/strebel
Paktor,twitter.com/GoPaktor,201-500,Making Meaningful Connections,www.gopaktor.com,Singapore,Singapore,Alex Tam,
,,,,,,,,Missing your company?
From Remotive.com,"Browse 2,000 remote jobs on",,,,,,,
,,,https://remotive.com,,��, ������,,Hiring remotely?
with ♥,Remotive! ➡➡➡,,,,,,,Email me at
,,,,,,,,hello@remotive.io
,,Nb. of,,,,,,
Company name,Company Twitter,,What do they do (Verbatim - 10 words max.),Link to website,HQ City,HQ Country,CEO name,CEO's Twitter
,,Employees,,,,,,
,��,"Hire anywhere, thrive everywhere with Oyster - Reliable, compliant global employment: - Check it out here!",,,,,,
Remote Health by SafetyWing,Health Insurance for Global Teams,,Learn more!,,,,,
Palo Alto Insight,N/A,1-10,"Machine learning services for manufacturing, ecommerce, and financial services","https://www.paloaltoinsight.com/english/San Francisco, CA",,USA,Tomoe Ishizumi,https://twitter.com/tomoechama
Pandable,twitter.com/pandableco,1-10,We make things happen,https://pandable.co/,London,UK,Lucy Kirkness,https://twitter.com/LucyKirkness
Parablesoft,N/A,1-10,Software consultancy,http://parablesoft.com/,"Tampa, FL",USA,Vic Amuso,
Parse.ly,twitter.com/parsely,51-200,partners with digital publishers to provide clear audience insights,www.parsely.com/,"New York, NY",USA,Sachin Kamdar,twitter.com/SachinKamdar
Particular Software,twitter.com/particularsw,11-50,The Particular Service Platform brings powerful capabilities to your application lifecycle.,http://particular.net/,Haifa,Israel,Udi Dahan,twitter.com/UdiDahan
PartnerHero,twitter.com/partnerhero,501-1000,Global support for your startup.,https://partnerhero.com/,"Boise, ID",USA,Shervin Talieh,twitter.com/calitalieh
"Pasilobus, Inc",https://twitter.com/pasilobus,1-10,We code to make commerce better,https://www.pasilobus.com/,"Seattle, WA",USA,Uğurcan Kaya,https://twitter.com/uurcank
Patients Know Best,twitter.com/patientsco,51-200,Patient-controlled medical records.,https://www.patientsknowbest.com/Cambridge,,UK,Mohammad Al-Ubaydlitwitter.com/idiopathic,
Paylocity,twitter.com/Paylocity,1001-5000,Elevate the profession of Payroll and Human Resources,www.paylocity.com/,"Schaumburg, IL",USA,Scott Schreiman,https://twitter.com/scottschreiman
Paylock,N/A,51-200,Offers a suite of parking management services,https://paylock.com/jobs/,"New Jersey, NJ",USA,Tom Kinney,
Payroll Panda,N/A,11-50,Cloud payroll for South-East Asian Businesses,https://www.payrollpanda.my/ Kuala Lumpur,,Malaysia,Toine Vaessen,
Peak,https://twitter.com/peakcom,51-200,A leading mobile technology company,https://www.peak.com/,Istanbul,Turkey,Sidar Sahin,https://twitter.com/sidars
Peerfit,twitter.com/peerfit,51-200,Redefine Wellness at Work,https://pulse.peerfit.com/hiring/Tampa Office,,USA,Ed Buckley,
PeopleG2,twitter.com/peopleG2,51-200,Risk Management solutions specialized for the Human Capital world,www.peopleg2.com/,"Brea, CA",USA,Chris Dyer,https://twitter.com/ChrisPDyer
Percona,twitter.com/Percona,201-500,Open Source Database Software and Services Expertise.,percona.com/about-percona,"Durham, NC",USA,Peter Zaitsev,twitter.com/PeterZaitsev
Perfect Keto,twitter.com/perfectketones,11-50,"Low carb, high growth",https://perfectketo.com/,"Austin, TX",USA,Anthony Gustin,https://twitter.com/dranthonygustin
Piggy,twitter.com/JoinPiggy,11-50,The easiest way to SAVE!,https://www.joinpiggy.com/,Florida,USA,John Anderson,
Pindrop,twitter.com/pindrop,201-500,Voice fraud prevention & authorization.,http://pindrop.com,"Atlanta, GA",USA,Vijay Balasubramaniyantwitter.com/vijay_voice,
,,,,,,,Sergei Anikin/Michael Schrezenmaier,
Pipedrive,twitter.com/pipedrive,501-1000,Sales pipeline software that gets you organized.,https://www.pipedrive.com/,"New York, NY",USA,,https://twitter.com/sergei_
Pitch,twitter.com/pitch,51-200,An open platform for presentations and content collaboration,https://pitch.com/,Berlin,Germany,Christian Reber,https://twitter.com/christianreber
Pixel2HTML,twitter.com/pixel2html,11-50,Front-End Development Company,https://pixel2html.com,"Wilmington, DelawareUSA",,Bruno Belcastro,https://twitter.com/argen
PixelHaus Media,twitter.com/pixelhausmedia,1-10,Advertising and growth agency helping brands achieve sky-high ROI.,https://pixelhaus.io/,Amsterdam,The Netherlands,Mirella Crespi,twitter.com/mirellacrespi
Pixels for Humans,twitter.com/pixelsforhumans,1-10,Work with SaaS startups to create intentional businesses that care,"https://www.pixelsforhumans.com/Boston, MA",,USA,Heather O'Neill,
Platform.sh,twitter.com/platformsh,201-500,CONTINUOUS DEPLOYMENT CLOUD HOSTING,https://platform.sh/,Paris,France,Fred Plais,twitter.com/fredplais
Plex,twitter.com/plex,51-200,Your media on all your devices,https://www.plex.tv/,"Los Gatos, CA",USA,Keith Valory,twitter.com/kvalory
Podia,twitter.com/podia,1-10,"Sell memberships, online courses, and digital downloads to your audience",podia.com,"New York, NY",USA,Spencer Fry,twitter.com/spencerfry
Pond5,twitter.com/pond5,51-200,Help filmmakers fulfill their creative vision.,http://www.pond5.com/,"New York, NY",USA,Tom Crary,
Postlight,https://twitter.com/Postlight,51-200,Builds and designs apps for web and mobile.,https://postlight.com/?,"New York, NY",USA,Paul Ford,twitter.com/ftrain
Postmark,twitter.com/postmarkapp,11-50,"Delivers your transactional email to customers on time, every time.",https://postmarkapp.com/,"Philadelphia, PA",USA,,
Power Diary,twitter.com/MyPowerDiary,11-50,Provide health practitioners with the ultimate Practice Management Software,"https://www.powerdiary.com/ Ballarat Central, VictoriaAustralia",,,Damien & Paul Adler,https://twitter.com/DamienAdler
Precision Nutrition,twitter.com/insidePN,51-200,Online nutrition and fitness coaching,http://www.precisionnutrition.com/Toronto,,Canada,Timothy Joel Jones,https://twitter.com/timothyj
Pressable,twitter.com/pressable,51-200,Where WordPress Works Best,pressable.com,"San Antonio, TX",USA,Alex Kombos,
PreviousNext,twitter.com/previousnext,11-50,Australian based Drupal agency.,"https://www.previousnext.com.au/about/careersAvalon, NSW",,Australia,,
Prezly,twitter.com/Prezly,11-50,Connect your content with your influencers.,https://www.prezly.com/careersLeuven,,Belgium,Gijs Nelissen,https://twitter.com/digitalbase
Product Hunt,twitter.com/ProductHunt,11-50,"A curation of the best new products, every day",http://producthunt.com/,"San Francisco, CA",USA,Ryan Hoover,twitter.com/rrhoover
Productive Power,https://twitter.com/productivepower,1-10,Help professionals master their digital lives so they can achieve their greatest potential.,"http://productivepower.applytojob.com/Miami, FL",,USA,Brett Spodak,
Proemion,twitter.com/Proemion,51-200,Telematics Solutions for industrial applications,https://career.proemion.com/en/jobs.html,,Germany,Robert Michaelides,
ProFinda,twitter.com/profinda,11-50,"Maps the skills, knowledge and expertise available across an organisation's talent",https://www.profinda.com/,London,UK,Roger Gorman,https://twitter.com/RogScottGorman
Protocol Labs,twitter.com/protocollabs,51-200,Develops IPFS and Filecoin.,http://ipn.io/,"Palo Alto, CA",USA,Juan Benet,twitter.com/juanbenet
PSPDFKit,twitter.com/PSPDFKit,11-50,The Best Way to Handle PDF Documents on any platform.,https://pspdfkit.com/,Vienna,Austria,Peter Steinberger,https://twitter.com/steipete
Punchpass,twitter.com/Punchpass,1-10,Help small fitness studios manage their customers,https://punchpass.com/,Vermont,USA,Chris Patton,https://twitter.com/cgpat
Puppet Labs,twitter.com/puppetize,501-1000,Puppet Labs is an information technology automation software company,https://puppet.com/,"Portland, OR",USA,Yvonne Wassenaar,https://twitter.com/ytechdata
Qikker Online,twitter.com/QikkerOnline,11-50,Qikker Online is a fast-growing digital agency,https://www.qikkeronline.nl/,Amsterdam,The Netherlands,Michiel Willekens,
Quartzy,twitter.com/Quartzy,51-200,Helping scientists discover the future,"https://www.quartzy.com/aboutHayward, CA",,USA,Jayant Kulkarni,https://twitter.com/jkulki
Rackspace Technology,twitter.com/Rackspace,"5,001-10,000",Public Cloud Infrastructure,https://rackspace.jobs/,"San Antonio, TX",USA,Kevin M. Jones,
Railroad19,N/A,11-50,Custom Software And Cloud Platform Needs.,"https://www.railroad19.com/#careersSaratoga Springs, NYUSA",,,John Luttmer,
Railsformers,twitter.com/railsformers,11-50,We have been programming with Ruby on Rails,https://railsformers.com/,Ostrava,Czech Republic,Jiri Kubica,twitter.com/jirikubica
RainforestQA,twitter.com/rainforestqa,11-50,Quality Assurance as a Service,"https://www.rainforestqa.com/San Francisco, CA",,USA,Fred Stevens-Smith,twitter.com/fredsters_s
Raising the floor,twitter.com/RaisingTheFloor,11-50,Evolving the GPII to make IT access simpler and more affordable for everyone,https://raisingthefloor.org/,Geneva,Switzerland,,
RaRe Technologies,twitter.com/raretechteam,1-10,Where cutting edge data science meets robust engineering.,https://rare-technologies.com/Brno,,Czech Republic,Radim Řehůřek,twitter.com/RadimRehurek
ReCharge,twitter.com/RechargePayment,201-500,empower stores by making payments easy for everyone.,"https://rechargepayments.com/aboutSanta Monica, CA",,USA,Oisin O'Connor,
RecognizeApp,https://twitter.com/recognizeapp,2-10,"Helping companies communicate company values, while retaining top employees.",https://recognizeapp.com/,"Oakland, CA",USA,Alex Grande,https://twitter.com/grandecomplex
,,,,,,,,Missing your company?
From Remotive.com,"Browse 2,000 remote jobs on",,,,,,,
,,,https://remotive.com,,��, ������,,Hiring remotely?
with ♥,Remotive! ➡➡➡,,,,,,,Email me at
,,,,,,,,hello@remotive.io
,,Nb. of,,,,,,
Company name,Company Twitter,,What do they do (Verbatim - 10 words max.),Link to website,HQ City,HQ Country,CEO name,CEO's Twitter
,,Employees,,,,,,
,��,"Hire anywhere, thrive everywhere with Oyster - Reliable, compliant global employment: - Check it out here!",,,,,,
Remote Health by SafetyWing,Health Insurance for Global Teams,,Learn more!,,,,,
Recruiterbox,twitter.com/recruiterbox,51-200,Recruitment software,http://recruiterbox.com/,"Seattle, WA",USA,Julie Rieken,
Recurly,twitter.com/recurly,201-500,Recurring billing management for subscription-based businesses,https://recurly.com/,"San Francisco, CA",USA,Dan Burkhart,https://twitter.com/danburkhart
Red Guava,twitter.com/redguava,11-50,"Smart people, Simple software","http://www.redguava.com.au/ Melbourne, VIC",,Australia,Liora & Joel,
Red Hat,https://twitter.com/RedHat,"10,001+",Open source software company,https://www.redhat.com,"Raleigh, North CarolinaUSA",,Paul Cormier,https://twitter.com/PaulJCormier
Redox,twitter.com/Redox,51-200,Redox is the modern API for healthcare,"https://www.redoxengine.com/careersMadison, WI",,USA,Luke Bonney,
Reinteractive,twitter.com/reinteractive,11-50,Confident software with Ruby on Rails and JavaScript,https://reinteractive.com/,Sydney,Australia,Mikel Lindsaar,twitter.com/lindsaar
Relayto,twitter.com/relayter,11-50,Interactive & measurable document experience,https://relayto.com/,"San Mateo, CaliforniaUSA",,Alex Shevelenko,twitter.com/shevelenko
RemoteYear,twitter.com/remoteyear,11-50,A foundation for professionals to work & explore the world as part of a vibrant global community. remoteyear.com,,,USA,Shaun Prime,https://twitter.com/ShaunPrime
Restorepoint,twitter.com/restorepoint,11-50,"Disaster Recovery, Automation and Compliance for Networks",http://www.restorepoint.com,"Woking, Surrey",UK,Riccardo Valente,N/A
retail-zipline,twitter.com/retailzipline,51-200,"Built by Retail, for Retailers","https://retailzipline.com/about.htmlSan Francisco, Ca",,USA,Melissa Wong,https://angel.co/melissa-wong-4
RetailNext,twitter.com/RetailNext,201-500,Analytics for physical retail stores.,"http://retailnext.net/en/home/ San Jose, CA",,USA,Alexei Agratchev,twitter.com/agratchev
Retrospect,twitter.com/retrospectinc,11-50,Retrospect develops backup software for small businesses,http://www.retrospect.com/,"Wallnut Creek, CA",USA,JG Heithcock,https://twitter.com/jgheithcock
Roadtrippers,twitter.com/roadtrippers,51-200,"Travelers can seamlessly discover, plan & book their next trip, all in one place","http://jobs.roadtrippers.com/apply/Cincinnati, OH",,USA,James Fisher,https://twitter.com/bantheinternet?lang=en
Rocketrip,twitter.com/rocketrip,51-200,Rocketrip helps enterprise companies reduce travel costs,https://www.rocketrip.com/,"New York, NY",USA,Dan Ruch,https://twitter.com/DanRuch
Run the World Digital,N/A,11-50,Progressive political and non-profit digital fundraising firm,"https://www.runtheworlddigital.com/Madison, WI",,USA,Heather Colburn,N/A
Salesforce,twitter.com/salesforce,"10,001+",CRM SaaS,"https://www.salesforce.com/fr/?ir=1San Francisco, CA",,USA,Marc Benioff,twitter.com/Benioff
SalesHoo,twitter.com/salehoo,11-50,Online selling directory,https://www.salehoo.com,Chistchurch,New Zealand,Simon Slade,
Salesmsg,twitter.com/salesmsg,11-50,"Simple, scalable, two-way business texting.","https://www.salesmessage.com/Delray Beach, FL",,USA,Chris Brisson,https://twitter.com/chrisbrissonn
Sapien,twitter.com/sapien_network,11-50,"A highly customizable, democratized social news platform",https://www.sapien.network/,"Berkeley, CA",USA,Ankit Bhatia,https://twitter.com/0xAnkit
Savvy Navvy,twitter.com/getsavvynavvy,1-10,"The ""Google Maps"" for sailors...",https://www.savvy-navvy.com London,,UK,Jelte Liebrand,
ScienceLogic,twitter.com/ScienceLogic,201-500,Hybrid IT Monitoring,"https://www.sciencelogic.com/Reston, Virginia",,USA,Dave Link,twitter.com/dave_f_link
Screenly,twitter.com/screenlyapp,11-50,Digital Signage powered by Raspberry Pis,https://www.screenly.io/,London,UK,Viktor Petersson,twitter.com/vpetersson
Security Roots,twitter.com/securityroots,1-10,Collaboration tools for IT Security teams.,http://securityroots.com,London,UK,Daniel Martin,twitter.com/etdsoft
Seeq,twitter.com/seeqcorporation,51-200,Advanced analytics for process manufacturing data,http://seeq.com/,Seattle,USA,Steve Sliwa,
Seez,https://twitter.com/seez_app,11-50,Seez R searches the entire car market from one place.,http://seez.co,Dubai,United Arab EmiratesTarek Kabrit,,N/A
Semaphore CI,twitter.com/semaphoreci,11-50,platform that makes development teams move faster,https://semaphoreci.com/about/careersNovi Sad,,Serbia,Darko Fabijan,https://twitter.com/darkofabijan
Sencha Inc,twitter.com/sencha,51-200,Enterprise Javascript Frameworks,https://www.sencha.com/,"Austin, TX",USA,,
Sendible,twitter.com/Sendible,11-50,Make managing social media easier for marketing teams,https://www.sendible.com/,London,UK,Gavin Hammar,https://twitter.com/GavinHammar
SerpApi,https://twitter.com/serp_api,11-50,Real-time search engine scraping API,https://serpapi.com/,"Austin, TX",USA,Julien Khaleghy,https://twitter.com/hartator
ServiceNow,twitter.com/servicenow,10000+,Enterprise cloud computing,"https://www.servicenow.com/ Santa Clara, CA",,USA,Bill McDermott,https://twitter.com/BillRMcDermott
SevenAtoms,twitter.com/sevenatomsbuzz,11-50,The leading digital marketing growth engine for our customers,"https://www.sevenatoms.com/San Francisco, CA",,USA,Andy Beohar,https://twitter.com/BeoharAndy
ShakaCode,twitter.com/shakacode,11-50,"We build custom web & mobile applications, with Rails, React, and Swift.",http://www.shakacode.com/,"Hawaii, HI",USA,Justin Gordon,https://twitter.com/railsonmaui
Sherpany AG,twitter.com/sherpany,51-200,Insights on #Boards #digital transformation & #BoardMembers practices,https://www.sherpany.com/en/careers/Zurich,,Switzerland,Tobias Häckermann,https://twitter.com/thaeckermann
Shield GEO,twitter.com/shieldgeo,11-50,International Employment Made Simple,https://shieldgeo.com/,London,UK,Duncan Macintosh/Tim Burgesshttps://twitter.com/planetburgess,
shiftling,N/A,1-10,Change the way work is done in MENA,https://www.shiftling.com/,,,,
Shopify,twitter.com/Shopify,5001-10000,An e-commerce platform,https://www.shopify.com,"Ottawa, Toronto",Canada,Tobias Lütke,twitter.com/tobi
Shortfundly,https://twitter.com/shortfundly_ind,11-50,Connecting platform for short film filmmakers,https://www.shortfundly.com/ Chennai,,India,Selvam M,https://twitter.com/shortfundlyin
Simbiose Ventures,https://twitter.com/simbiose__,11-50,"We are a startup studio, a company that creat",http://www.simbioseventures.com/Ṣao Paulo,,Brazil,Gabriel Menegatti,twitter.com/GaMenegatti
Simplecast,twitter.com/Simplecast,11-50,The easiest way for podcasters to publish and distribute audio on the internet.,https://simplecast.com/,"Troy, NY",USA,Brad Smith,https://twitter.com/brad
SiteGround,twitter.com/SiteGround,501-1000,Webhosting crafted with care,https://www.siteground.com/careersSofia,,Bulgaria,Tenko Nikolov,https://twitter.com/tnikolov
Sitemate Technologies,N/A,11-50,"Document assembly, automation and analytics - built for the industries.",https://sitemate.com/,"Sydney, NSW",Australia,Hartley Pike,
Sked Social,twitter.com/getskedsocial,11-50,Social media scheduling and publishing,skedsocial.com/,"Melbourne, VI",USA,Hugh Stephens,https://twitter.com/hughstephens
Sketch,twitter.com/sketch,51-200,Award-winning Mac application for designers,https://www.sketch.com,The Hague,Netherlands,Pieter Omvlee,https://twitter.com/pieteromvlee
SketchTogether.com,twitter.com/sketchtogether,11-50,The whiteboard that matches how we work today,https://sketchtogether.com,,USA,Nicolas Mangano,twitter.com/nfmangano
Skillshare,twitter.com/skillshare,51-200,Skillshare is a learning community for creators.,https://www.skillshare.com/,"New York, NY",USA,Matt Cooper,https://twitter.com/matt_cooper
Skore,twitter.com/SkoreHQ,11-50,Collaborative knowledge management,http://www.skore.io/,Sao Paulo,Brazil,Luis Novo,twitter.com/lfnovo
Skycrapers,https://twitter.com/skyscrapers,1-10,Applied cloud and devops solutions,https://skyscrapers.eu/team,Hoevenen,Belgium,Frederik Denkens,https://twitter.com/fdenkens
Slite,twitter.com/slitehq,11-50,Create your company wiki. Collaborate on projects. Take meeting notes.,https://slite.com,Paris,France,Christophe Pasquier,twitter.com/christophepas
Small Improvements,twitter.com/smallimprove,11-50,We help employees grow and succeed,https://www.small-improvements.com/Berlin,,Germany,Per Fragemann,https://twitter.com/perfragemann
SmileDirectClub,twitter.com/smiledirectclub,5001-10000,Smiles Are Forever,"https://smiledirectclub.com/about/Nashville, TN",,USA,David Katzman,
SMTP2GO,twitter.com/smtp2go/,11-50,Email delivery done right,https://www.smtp2go.com/,Christchurch,New Zealand,Charlie Abrahamson,
Social Chorus,twitter.com/SocialChorus,51-200,Workforce communications platform that transforms how workers & organizations connect,"https://www.socialchorus.com/San Francisco, CA",,USA,Gary Nakamura,
,,,,,,,,Missing your company?
From Remotive.com,"Browse 2,000 remote jobs on",,,,,,,
,,,https://remotive.com,,��, ������,,Hiring remotely?
with ♥,Remotive! ➡➡➡,,,,,,,Email me at
,,,,,,,,hello@remotive.io
,,Nb. of,,,,,,
Company name,Company Twitter,,What do they do (Verbatim - 10 words max.),Link to website,HQ City,HQ Country,CEO name,CEO's Twitter
,,Employees,,,,,,
,��,"Hire anywhere, thrive everywhere with Oyster - Reliable, compliant global employment: - Check it out here!",,,,,,
Remote Health by SafetyWing,Health Insurance for Global Teams,,Learn more!,,,,,
Sococo,twitter.com/sococo,11-50,Revolutionizing online business communication.,https://www.sococo.com,"Boston, MA",USA,Charlotte Hill,
SoftwareMill,twitter.com/softwaremill,51-200,Custom software by true engineers,https://softwaremill.com/,Poland,Poland,Adam Warski,twitter.com/adamwarski
Sonatype,twitter.com/Sonatype,201-500,Automate Open Source Security.,https://www.sonatype.com/,"Fulton, MD",USA,Wayne Jackson,
Sopris Health,twitter.com/soprishealth,2-10,Intelligent Clinical Operations,"https://www.soprishealth.com/Denver, CO",,USA,Patrick Leonard,
Soshace,https://twitter.com/soshace_com,11-50,Professional developers you can trust,https://soshace.com/,St Petersburg,Russia,Nikita Bragin,
Sourcefabric,twitter.com/sourcefabric,51-200,Open Source Tools for Journalism,https://www.sourcefabric.org/ Prague,,Czech Republic,Sava Tatić,https://twitter.com/tictactatic
SparkLabs,twitter.com/sparklabs,1-10,Creating powerful desktop and mobile apps.,https://www.sparklabs.com,Bathurst,Australia,James Bekkema,twitter.com/jbekkema
Speedchecker,twitter.com/internetspeed,11-50,Internet performance monitoring,http://www.speedchecker.xyz/Dublin,,Ireland,Janusz Jezowicz,
Spotify,twitter.com/Spotify,"5,001-10,000",Music for everyone,https://www.spotify.com/,Stockholm,Sweden,Daniel Ek,twitter.com/eldsjal
Spreaker,twitter.com/spreaker,11-50,Podcasting platform,http://www.spreaker.com/,"New York, NY",USA,Francesco Baschieri,twitter.com/thebask
Squash Labs,twitter.com/LabsSquash,11-50,Our automated testing service allows developers to spend more time innovating,https://squash.io/,"Vancouver, BC",Canada,Evandro Miquelito,https://twitter.com/emiquelito
Stack Exchange,twitter.com/stackexchange,1-10,Community-driven question and answer sites,http://stackexchange.com/,"New York, NY",USA,Joel Spolsky,twitter.com/spolsky
Stack Overflow,twitter.com/stackoverflow,51-200,We help millions of people find expert answers and amazing jobs every day.,http://stackoverflow.com/,"New York, NY",USA,Joel Spolsky,twitter.com/spolsky
Staff Squared,twitter.com/staffsquared,11-50,"Finally, somebody made great HR software for small and medium businesses",http://www.staffsquared.com/ Essex,,England,Simon Swords,twitter.com/simonswords
Starcoders,twitter.com/starcoders_com,11-50,Web development company.,https://starcoders.com/,Ghent,Belgium,,
Statement,twitter.com/statement,11-50,We help companies grow in a digital world,https://www.statementagency.com/Leeds,,UK,Dan Conboy,https://twitter.com/StatementDan
StayWell,twitter.com/StayWellCompany,501-1000,Improving health,https://www.staywell.com/,"Yardley, PA",USA,Patrick Clifford,
SteepRock,twitter.com/steeprockinc,201-500,Life science relationship management.,"http://www.steeprockinc.com/ Westport, CT",,USA,Hank Taylor,
Sticker Mule,twitter.com/stickermule,51-200,Create custom stickers that kick ass,"https://www.stickermule.com/ Boulder, CO",,USA,Anthony Constantino,
Sticky,twitter.com/StickyAlbums,1-10,Helping Photographers Be Better Marketers,https://stickymarketingtools.comMN,,USA,Nate Grahek,https://twitter.com/nategrahek?lang=en
Strategyzer,twitter.com/strategyzer,51-200,Business Model Canvas,https://strategyzer.com/,Toronto,Canada,Alex Osterwalder,https://twitter.com/AlexOsterwalder
Stripe,twitter.com/stripe,1000-5000,Stripe is the best way to accept payments,https://stripe.com,"San Francisco, CA",USA,Patrick Collison,twitter.com/patrickc
strongDM,https://twitter.com/strongdm,51-200,Secure infrastructure access for the modern stack.,https://www.strongdm.com/,"Burlingame, CA",USA,Tim Prendergast,
Student Loan Hero (now part of LendingTree),twitter.com/studentloanhero,11-50,Help 44 million Americans manage and repay over $1.4 trillion in student loan,studentloanhero.com,"Austin, TX",USA,Doug Lebda,https://twitter.com/DougLebda
